sugars_100g,fat_100g,salt_100g,fiber_100g,fruit_veg_100g,additives_n,proteins_100g,carbohydrates_100g,target,is_empty_calories,is_hidden_sodium,is_hyper_processed,is_low_fat_sugar_trap,is_hyperpalatable,violates_expectations,is_functionally_inconsistent,is_ultra_processed_combo,symbolic_score
2.11,6.34,0.89408,2.8,0.0,0.0,6.34,18.31,0,0,0,0,0,0,0,0,0,0
6.0,0.0,0.008,0.0,0.0,0.0,0.0,6.32,0,0,0,0,0,0,0,0,0,0
78.0,0.1,0.0254,0.5,0.0,0.0,0.1,78.0,1,1,0,0,1,0,0,0,0,0
12.0,8.4,3.0,2.1,0.0,0.0,12.0,66.0,1,0,1,0,0,0,0,0,0,0
2.45,0.0,0.72644,0.8,0.0,1.0,0.82,5.71,0,0,0,0,0,0,0,0,0,0
6.62,11.76,0.97028,0.7,0.0,1.0,2.21,19.12,1,0,0,0,0,0,0,0,0,0
0.0,0.0,9.144,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,3
0.88,7.08,0.6731,0.9,0.0,2.0,9.73,24.78,0,0,0,0,0,0,0,0,0,0
33.33,15.0,0.84582,0.0,0.0,2.0,0.0,36.67,1,1,0,0,0,0,0,0,0,0
48.0,11.0,1.11,0.0,0.0,2.0,5.0,64.0,1,1,0,0,0,0,0,0,0,0
23.0,19.0,0.1651,0.0,0.0,3.0,3.0,27.0,1,1,0,0,0,0,0,0,0,0
1.18,0.0,0.23876,1.2,0.0,0.0,2.35,3.53,0,0,0,0,0,0,0,0,0,0
26.74,11.63,0.23622,0.0,0.0,6.0,3.49,31.4,1,1,0,1,0,0,0,0,0,0
0.0,9.0,0.33,0.0,0.0,0.0,12.0,2.0,0,0,0,0,0,0,0,0,0,0
4.2,1.7,1.03,1.6,0.0,1.0,2.8,15.1,0,0,0,0,0,0,0,0,0,0
21.43,7.14,3.08356,3.6,0.0,1.0,25.0,32.14,1,0,1,0,0,0,0,0,0,0
4.35,1.09,0.05588,28.3,0.0,0.0,21.74,60.87,0,0,0,0,0,0,0,0,0,0
4.5,27.0,4.3,0.0,0.0,0.0,3.9,9.3,1,0,1,0,0,0,0,0,0,0
7.4,0.0001,0.01,0.0,0.0,1.0,0.0001,7.4,0,0,0,0,0,0,0,0,0,0
10.71,50.0,2.44856,3.6,0.0,4.0,21.43,25.0,1,0,1,1,0,0,0,0,0,0
5.0,1.04,0.13208,0.0,0.0,0.0,3.33,5.42,0,0,0,0,0,0,0,0,0,0
28.0,28.0,0.4,0.0,0.0,0.0,13.0,37.0,1,1,0,0,0,0,0,0,0,0
33.33,26.67,0.04318,6.7,0.0,0.0,13.33,46.67,1,0,0,0,0,0,0,0,0,0
12.0,14.0,0.0,8.0,0.0,0.0,20.0,58.0,0,0,0,0,0,0,0,0,0,0
0.8,5.8,1.1,0.0,0.0,0.0,7.6,7.4,1,0,0,0,0,0,0,0,0,0
13.5,3.0,0.12,0.0,0.0,0.0,3.1,13.6,1,0,0,0,0,0,0,0,0,0
50.0,0.0,0.0,0.0,0.0,2.0,0.0,50.0,1,1,0,0,1,0,0,0,0,7
0.0,20.0,1.6,0.0,0.0,0.0,21.0,1.0,1,0,1,0,0,0,0,0,0,3
7.69,0.0,0.84074,5.4,0.0,0.0,5.38,21.54,0,0,0,0,0,0,0,0,0,0
25.64,8.97,0.7493,1.3,0.0,3.0,5.13,60.26,1,1,0,0,0,0,0,0,0,0
9.76,6.1,0.0,12.2,0.0,0.0,14.63,68.29,0,0,0,0,0,0,0,0,0,0
3.1,33.0,4.2,0.0,0.0,1.0,23.0,3.5,1,0,1,0,0,0,0,0,0,0
14.54,4.85,0.21336,0.0,0.0,4.0,4.85,17.18,1,0,0,1,0,0,0,0,0,0
82.0,0.0,0.0,0.0,0.0,1.0,0.0,82.0,1,1,0,0,1,0,0,0,0,7
0.0,28.57,0.54356,3.6,0.0,0.0,7.14,60.71,1,0,0,0,0,0,0,0,0,0
0.3,0.0,0.9,0.0,0.0,0.0,2.3,0.0,0,0,0,0,0,0,0,0,0,0
7.14,16.07,1.63322,3.6,0.0,2.0,7.14,71.43,1,0,1,0,0,0,0,0,0,0
11.0,0.5,0.01,1.5,0.0,1.0,0.6,11.0,0,0,0,0,0,0,0,0,0,0
26.0,26.8,0.0,0.8,0.0,0.0,6.4,46.4,1,1,0,0,0,0,0,0,0,0
3.33,0.0,1.016,3.3,0.0,3.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0
0.0,11.0,1.4,1.8,0.0,5.0,7.4,1.1,1,0,0,1,0,0,0,0,0,4
55.8,24.7,0.18,1.2,0.0,1.0,4.52,62.2,1,1,0,0,0,0,0,0,0,0
11.0,1.7,0.07,0.0,0.0,0.0,2.6,17.0,1,0,0,0,0,0,0,0,0,0
0.0,0.77,0.52832,1.5,0.0,1.0,2.31,3.08,0,0,0,0,0,0,0,0,0,0
0.0,80.0,0.1,0.0,0.0,5.0,0.0,0.0,1,0,0,1,0,0,0,0,0,4
4.0,3.0,0.8128,10.0,0.0,0.0,6.0,36.0,0,0,0,0,0,0,0,0,0,0
10.59,0.0,0.0,0.0,0.0,1.0,0.0,10.59,0,0,0,0,0,0,0,0,0,0
0.0,2.38,0.06096,2.4,0.0,1.0,2.38,9.52,0,0,0,0,0,0,0,0,0,0
8.9,21.1,2.0,0.0,0.0,2.0,15.3,54.4,1,0,1,0,0,0,0,0,0,0
0.9,0.0,0.699999999999999,0.0,0.0,0.0,1.4,0.0,0,0,0,0,0,0,0,0,0,0
23.33,36.67,0.21082,6.7,0.0,0.0,13.33,40.0,1,0,0,0,0,0,0,0,0,0
1.0,6.0,0.15,0.0,0.0,0.0,21.0,1.0,0,0,0,0,0,0,0,0,0,0
57.58,18.18,0.42418,0.0,0.0,8.0,0.0,66.67,1,1,0,1,0,0,0,0,0,0
1.0,73.0,1.6002,0.0,0.0,4.0,1.5,2.5,1,0,1,1,0,0,0,0,0,0
26.32,0.0,0.01016,2.3,0.0,0.0,0.0,30.83,1,1,0,0,1,0,0,0,0,7
9.3,2.33,1.06426,2.3,0.0,7.0,9.3,55.81,0,0,0,1,0,0,0,0,0,0
18.18,31.82,0.57658,0.0,0.0,2.0,4.55,54.55,1,1,0,0,0,0,0,0,0,0
13.0,16.0,0.87,0.0,0.0,1.0,7.2,54.0,1,0,0,0,0,0,0,0,0,0
19.5,9.9,0.22,2.2,0.0,4.0,1.9,37.4,1,1,0,1,0,0,0,0,0,0
0.9,2.6,0.003,4.1,0.0,0.0,9.6,67.7,0,0,0,0,0,0,0,0,0,0
32.5,27.5,0.0,10.0,0.0,1.0,12.5,72.5,1,0,0,0,0,0,0,0,0,0
3.57,1.79,0.04572,10.7,0.0,0.0,12.5,78.57,0,0,0,0,0,0,0,0,0,0
11.67,0.0,0.01524,0.0,0.0,0.0,0.0,12.5,0,0,0,0,0,0,0,0,0,0
0.5,0.0,0.1,2.8,0.0,0.0,2.5,0.0,0,0,0,0,0,0,0,0,0,0
0.0,21.43,0.72644,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
43.33,30.0,1.524,6.7,0.0,0.0,13.33,53.33,1,0,1,1,0,0,0,0,0,0
10.0,0.0,0.0254,0.0,0.0,4.0,0.0,10.0,1,0,0,1,0,0,0,0,0,4
32.14,28.57,0.09144,0.0,0.0,0.0,3.57,39.29,1,1,0,0,0,0,0,0,0,0
2.5,0.8,0.77,2.4,0.0,0.0,2.0,4.9,0,0,0,0,0,0,0,0,0,0
11.7,0.1,0.0,1.0,0.0,0.0,0.4,12.0,0,0,0,0,0,0,0,0,0,0
2.92,0.0,0.71882,0.8,0.0,0.0,0.42,4.17,0,0,0,0,0,0,0,0,0,0
3.3,1.5,0.1,1.4,0.0,0.0,0.3,6.8,0,0,0,0,0,0,0,0,0,0
37.17,12.39,0.83058,1.8,0.0,2.0,3.54,57.52,1,1,0,0,0,0,0,0,0,0
0.0,13.33,1.09982,0.0,0.0,1.0,13.33,66.67,1,0,0,0,0,0,0,0,0,0
10.0,0.0,0.0,1.2,0.0,1.0,0.59,12.94,0,0,0,0,0,0,0,0,0,0
33.33,0.0,0.0,6.7,0.0,3.0,0.0,40.0,1,0,0,0,1,0,0,0,0,3
2.9,0.0,0.6,2.8,0.0,0.0,1.8,0.0,0,0,0,0,0,0,0,0,0,0
1.2,4.4,0.8,1.4,0.0,1.0,6.6,10.0,0,0,0,0,0,0,0,0,0,0
6.1,0.9,0.6,0.0,0.0,0.0,1.7,7.8,0,0,0,0,0,0,0,0,0,0
0.2,0.0,0.01,0.0,0.0,3.0,0.0,96.9,0,0,0,0,0,0,0,0,0,0
8.7,0.9,0.03,1.9,0.0,4.0,5.5,87.1,0,0,0,1,0,0,0,0,0,0
3.5,2.0,0.013,3.0,0.0,0.0,13.5,70.2,0,0,0,0,0,0,0,0,0,0
3.4,1.5,1.8,0.0,0.0,4.0,9.6,8.9,1,0,1,1,0,0,0,0,0,0
2.38,16.67,0.75692,1.2,0.0,2.0,11.9,35.71,1,0,0,0,0,0,0,0,0,0
25.81,3.23,1.02362,6.5,0.0,4.0,6.45,83.87,1,0,0,1,0,0,0,0,0,0
40.62,0.0,3.09626,0.0,0.0,4.0,0.0,43.75,1,1,1,1,1,0,0,0,1,23
100.0,0.0,0.3175,0.0,0.0,0.0,0.0,100.0,1,1,0,0,1,0,0,0,0,7
40.0,20.0,0.0,10.0,0.0,2.0,2.5,67.5,1,0,0,0,0,0,0,0,0,0
18.05,0.0,0.0,3.53,0.0,0.0,1.79,0.0,0,0,0,0,1,0,0,0,0,3
4.4,17.0,2.3,0.0,0.0,1.0,29.0,7.5,1,0,1,0,0,0,0,0,0,0
1.37,0.68,0.38354,1.4,0.0,2.0,5.48,42.47,0,0,0,0,0,0,0,0,0,0
3.57,1.79,0.0,3.6,0.0,2.0,12.5,73.21,0,0,0,0,0,0,0,0,0,0
21.6,3.3,0.08,0.0,0.0,2.0,3.9,25.2,1,1,0,0,0,0,0,0,0,0
11.0,0.0,0.01,2.4,0.0,0.0,0.3,0.0,0,0,0,0,0,0,0,0,0,0
3.57,28.57,2.17678,3.6,0.0,1.0,7.14,57.14,1,0,1,0,0,0,0,0,0,0
33.33,15.0,1.09982,0.0,0.0,1.0,0.0,56.67,1,1,0,0,0,0,0,0,0,0
3.57,39.29,1.22428,3.6,0.0,0.0,3.57,53.57,1,0,0,0,0,0,0,0,0,0
1.18,0.0,0.19304,2.4,0.0,0.0,3.53,4.71,0,0,0,0,0,0,0,0,0,0
3.8,0.5,0.14,0.0,0.0,0.0,1.1,4.9,0,0,0,0,0,0,0,0,0,0
11.0,6.0,0.1,12.0,0.0,0.0,19.0,52.0,0,0,0,0,0,0,0,0,0,0
5.0,0.0,0.02,0.5,0.0,0.0,0.5,5.0,0,0,0,0,0,0,0,0,0,0
26.0,28.0,1.3,0.0,0.0,4.0,7.2,46.0,1,1,0,1,0,0,0,0,0,0
6.0,30.0,2.3368,4.0,0.0,2.0,6.0,58.0,1,0,1,0,0,0,0,0,0,0
0.0,35.0,0.62,0.0,0.0,0.0,27.0,0.0,1,0,0,0,0,0,0,0,0,0
0.0,0.0,4.71678,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,3
2.0,0.0,0.0,18.0,0.0,0.0,17.0,0.0,0,0,0,0,0,0,0,0,0,0
8.37,1.32,0.77216,0.4,0.0,4.0,4.85,27.31,0,0,0,1,0,0,0,0,0,0
1.79,0.89,1.81356,0.0,0.0,5.0,21.43,1.79,1,0,1,1,0,0,0,0,0,0
60.0,0.2,0.05,2.0,0.0,0.0,0.7,61.0,1,1,0,0,1,0,0,0,0,0
12.5,0.1,0.01,0.0,0.0,1.0,0.3,12.8,0,0,0,0,0,0,0,0,0,0
3.6,1.2,0.9906,1.4,0.0,4.0,1.1,3.9,0,0,0,1,0,0,0,0,0,0
19.0,0.0,0.07,0.0,0.0,1.0,1.0,35.0,1,1,0,0,1,0,0,0,0,7
3.41,0.0,0.01524,4.6,0.0,0.0,6.82,20.45,0,0,0,0,0,0,0,0,0,0
37.74,16.98,0.95758,0.0,0.0,4.0,3.77,60.38,1,1,0,1,0,0,0,0,0,0
49.9,36.9,0.25,0.0,0.0,1.0,7.3,51.0,1,1,0,0,0,0,0,0,0,0
0.0,32.0,3.70000000000001,0.0,0.0,0.0,19.0,0.0,1,0,1,0,0,0,0,0,0,3
10.6,0.0,0.0,0.0,0.0,2.0,0.0,10.6,1,0,0,0,0,0,0,0,0,0
4.0,12.0,1.016,2.0,0.0,4.0,40.0,32.0,1,0,0,1,0,0,0,0,0,0
0.5,15.2,2.1,0.0,0.0,5.0,18.7,0.8,1,0,1,1,0,0,0,0,0,0
7.69,4.98,0.64262,1.8,0.0,0.0,3.17,15.38,0,0,0,0,0,0,0,0,0,0
1.1,3.67,0.467,1.3,0.0,1.0,7.33,15.0,0,0,0,0,0,0,0,0,0,0
0.42,1.46,0.14224,0.4,0.0,4.0,0.42,1.25,0,0,0,1,0,0,0,0,0,0
0.1,2.0,0.0,0.0,0.0,0.0,7.8,75.0,0,0,0,0,0,0,0,0,0,0
12.5,40.0,0.889,12.5,0.0,1.0,15.0,32.5,1,0,0,0,0,0,0,0,0,0
0.0,0.0,0.10922,0.0,0.0,7.0,3.66,0.0,0,0,0,1,0,0,0,0,0,4
0.0,21.43,1.45034,0.0,0.0,0.0,28.57,0.0,1,0,0,0,0,0,0,0,0,0
0.0,7.6,0.59,1.7,0.0,2.0,6.8,8.2,0,0,0,0,0,0,0,0,0,0
19.0,0.0,2.8,1.4,0.0,4.0,0.5,0.0,1,1,1,1,1,0,0,0,1,19
0.0,18.75,0.04064,6.2,0.0,0.0,6.25,65.62,1,0,0,0,0,0,0,0,0,0
30.0,43.0,0.04,0.0,0.0,3.0,9.1,35.0,1,1,0,0,0,0,0,0,0,0
2.35,0.0,0.04572,2.4,0.0,0.0,1.18,4.71,0,0,0,0,0,0,0,0,0,0
4.58,1.88,0.127,0.0,0.0,0.0,3.33,4.58,0,0,0,0,0,0,0,0,0,0
3.2,2.6,0.28,3.4,0.0,1.0,1.5,5.0,0,0,0,0,0,0,0,0,0,0
3.57,1.79,0.0,3.6,0.0,1.0,12.5,73.21,0,0,0,0,0,0,0,0,0,0
0.0,23.08,0.14732,3.8,0.0,4.0,3.85,73.08,1,0,0,1,0,0,0,0,0,4
12.0,6.0,0.14478,2.0,0.0,3.0,8.0,16.67,0,0,0,0,0,0,0,0,0,0
32.1,21.0,1.0,0.0,0.0,0.0,4.6,55.4,1,1,0,0,0,0,0,0,0,0
3.57,1.79,0.04572,3.6,0.0,2.0,12.5,73.21,0,0,0,0,0,0,0,0,0,0
30.0,0.0,0.25,5.0,0.0,0.0,0.5,0.0,1,0,0,0,1,0,0,0,0,3
2.2,2.7,1.1,2.0,0.0,1.0,4.0,21.0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,6.67,77.78,0,0,0,0,0,0,0,0,0,0
9.6,0.1,0.254,0.3,0.0,0.0,0.4,10.7,1,0,0,0,0,0,0,0,0,0
29.0,43.0,0.02,11.0,0.0,0.0,8.5,33.0,1,0,0,0,0,0,0,0,0,0
19.5,0.5,0.02,1.1,0.0,0.0,0.5,23.8,1,1,0,0,1,0,0,0,0,0
28.57,28.57,1.63322,7.1,0.0,0.0,3.57,64.29,1,0,1,0,0,0,0,0,0,0
50.0,0.0,0.6985,0.0,0.0,0.0,0.0,55.0,1,1,0,0,1,0,0,0,0,7
13.85,0.0,0.02032,1.5,0.0,0.0,0.77,16.92,0,0,0,0,0,0,0,0,0,0
7.0,1.5,0.8,2.0,0.0,0.0,2.0,9.0,0,0,0,0,0,0,0,0,0,0
0.83,0.0,0.49784,0.0,0.0,0.0,0.42,0.83,0,0,0,0,0,0,0,0,0,0
81.5,0.0,0.01,0.0,0.0,1.0,0.0,81.5,1,1,0,0,1,0,0,0,0,7
36.88,13.12,1.34112,3.1,0.0,2.0,3.12,71.56,1,0,0,0,0,0,0,0,0,0
33.33,25.0,0.0,16.7,0.0,0.0,8.33,75.0,1,0,0,0,0,0,0,0,0,0
0.0,0.1,0.01,0.0,0.0,0.0,0.0,71.0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,2.0,0.0,1.0,4.5,30.0,0,0,0,0,0,0,0,0,0,0
39.0,0.0,0.0,1.8,0.0,1.0,0.3,39.0,1,1,0,0,1,0,0,0,0,7
0.9,4.5,0.78,0.5,11.5,0.0,6.5,19.0,0,0,0,0,0,0,0,0,0,0
0.42,0.21,0.14732,0.0,0.0,0.0,0.42,0.0,0,0,0,0,0,0,0,0,0,0
0.81,1.22,1.3843,0.0,0.0,1.0,2.44,11.38,1,0,0,0,0,0,0,0,0,0
0.1,0.6,0.8,0.0,0.0,0.0,27.5,0.1,0,0,0,0,0,0,0,0,0,0
6.8,15.1,1.3,0.0,0.0,0.0,4.8,23.5,1,0,0,0,0,0,0,0,0,0
0.5,3.3,1.1,1.5,0.0,0.0,4.0,31.0,0,0,0,0,0,0,0,0,0,0
1.84,5.52,0.889,1.2,0.0,2.0,5.52,17.79,0,0,0,0,0,0,0,0,0,0
2.1,8.8,1.75,8.0,0.0,1.0,21.6,6.0,0,0,1,0,0,0,0,0,0,0
0.0,0.0,0.52324,11.8,0.0,0.0,11.76,64.71,0,0,0,0,0,0,0,0,0,0
1.2,0.0,1.0,2.9,0.0,0.0,3.3,0.0,0,0,0,0,0,0,0,0,0,0
20.9,3.2,0.18,7.6,0.0,0.0,9.7,75.6,0,0,0,0,0,0,0,0,0,0
20.0,0.1,0.0,1.7,0.0,1.0,0.3,20.0,0,1,0,0,1,0,0,0,0,0
0.6,0.0,16.9,0.0,0.0,0.0,10.0,3.2,1,0,1,0,0,0,0,0,0,3
28.57,25.0,0.77216,3.6,0.0,3.0,3.57,64.29,1,0,0,0,0,0,0,0,0,0
8.33,7.5,1.397,2.5,0.0,4.0,1.67,14.17,1,0,0,1,0,0,0,0,0,0
3.5,23.0,1.11,0.0,0.0,0.0,5.5,3.5,1,0,0,0,0,0,0,0,0,0
0.0,3.5,0.899999999999999,1.5,0.0,0.0,7.0,24.0,0,0,0,0,0,0,0,0,0,0
40.0,0.5,0.02,0.0,50.0,2.0,0.5,40.0,1,1,0,0,1,0,0,0,0,0
2.8,4.0,0.8,4.9,0.0,1.0,1.3,4.7,0,0,0,0,0,0,0,0,0,0
23.0,0.1,2.5,0.0,0.0,0.0,1.0,24.0,1,1,1,0,1,0,0,0,0,0
3.54,0.0,0.81026,0.0,0.0,3.0,13.27,4.42,0,0,0,0,0,0,0,0,0,0
26.67,0.0,4.99618,3.3,0.0,3.0,3.33,30.0,1,0,1,0,1,0,0,0,0,6
60.61,27.27,0.15494,3.0,0.0,2.0,3.03,63.64,1,0,0,0,0,0,0,0,0,0
13.0,0.5,0.01,0.8,0.0,2.0,0.5,14.0,0,0,0,0,0,0,0,0,0,0
0.8,0.5,0.10668,4.6,0.0,0.0,3.1,9.2,0,0,0,0,0,0,0,0,0,0
3.2,9.1,0.7,2.4,0.0,4.0,6.5,11.3,0,0,0,1,0,0,0,0,0,0
0.0,0.0,0.0,28.6,0.0,0.0,28.57,57.14,0,0,0,0,0,0,0,0,0,0
7.14,28.57,1.13284,3.6,0.0,3.0,7.14,53.57,1,0,0,0,0,0,0,0,0,0
37.5,1.79,1.31572,10.7,0.0,2.0,7.14,76.79,1,0,0,0,1,0,0,0,0,0
0.0,0.52,0.0,0.0,0.0,0.0,7.29,17.71,0,0,0,0,0,0,0,0,0,0
7.2,0.8,0.01,1.4,0.0,0.0,1.2,11.0,0,0,0,0,0,0,0,0,0,0
11.67,0.0,0.0381,0.0,0.0,1.0,0.0,11.67,1,0,0,0,0,0,0,0,0,0
9.7,0.0,0.00254,1.2,0.0,0.0,0.61,13.33,0,0,0,0,0,0,0,0,0,0
29.63,22.22,0.75184,3.7,0.0,2.0,7.41,66.67,1,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,6.67,80.0,0,0,0,0,0,0,0,0,0,0
25.0,12.5,0.72644,0.0,0.0,1.0,7.14,78.57,1,1,0,0,0,0,0,0,0,0
13.38,0.74,0.11684,0.7,0.0,4.0,2.97,21.56,0,0,0,1,0,0,0,0,0,0
60.0,0.0,0.0,20.0,0.0,0.0,0.0,80.0,1,0,0,0,1,0,0,0,0,3
1.54,6.15,0.0,0.0,0.0,1.0,0.0,1.54,1,0,0,0,0,0,0,0,0,0
0.8,0.01,0.75,2.8,0.0,0.0,1.6,3.0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.02032,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3.54,1.77,0.76454,1.8,0.0,2.0,1.77,5.31,0,0,0,0,0,0,0,0,0,0
3.7,17.0,0.97,0.0,0.0,10.0,11.0,20.0,1,0,0,1,0,0,0,0,0,0
3.9,1.8,0.0,0.0,0.0,0.0,13.0,72.0,0,0,0,0,0,0,0,0,0,0
37.6,20.0,0.92,2.4,0.0,4.0,4.8,68.0,1,1,0,1,0,0,0,0,0,0
1.0,6.0,0.0,0.5,0.0,0.0,13.0,1.0,0,0,0,0,0,0,0,0,0,0
4.65,3.49,1.0033,11.6,0.0,0.0,11.63,44.19,0,0,0,0,0,0,0,0,0,0
3.57,1.79,0.0,3.6,0.0,2.0,12.5,73.21,0,0,0,0,0,0,0,0,0,0
57.14,1.07,0.01778,1.8,0.0,1.0,0.0,78.57,1,1,0,0,1,0,0,0,0,0
0.0,6.25,10.31748,0.0,0.0,5.0,6.25,50.0,1,0,1,1,0,0,0,0,0,7
8.0,3.0,1.1176,6.0,0.0,2.0,12.0,44.0,0,0,0,0,0,0,0,0,0,0
71.7,1.2,0.05,0.0,0.0,2.0,1.2,73.7,1,1,0,0,1,0,0,0,0,0
2.31,0.0,0.01016,2.3,0.0,0.0,0.77,12.31,0,0,0,0,0,0,0,0,0,0
8.0,0.5,0.0254,0.0,0.0,0.0,0.0,8.0,1,0,0,0,0,0,0,0,0,0
0.6,82.0,0.0499999999999999,0.0,0.0,0.0,0.8,0.6,1,0,0,0,0,0,0,0,0,0
60.71,32.14,0.87122,3.6,0.0,2.0,7.14,96.43,1,0,0,0,0,0,0,0,0,0
0.0,19.1,3.0,0.0,0.0,0.0,22.8,0.0,1,0,1,0,0,0,0,0,0,3
12.5,65.62,0.27686,9.4,0.0,0.0,9.38,21.88,1,0,0,0,0,0,0,0,0,0
19.72,12.68,0.23368,0.0,0.0,6.0,2.82,28.17,1,1,0,1,0,0,0,0,0,0
1.6,0.0,0.58928,1.6,0.0,1.0,0.8,7.2,0,0,0,0,0,0,0,0,0,0
8.7,0.0,0.03,0.0,0.0,0.0,0.7,0.0,1,0,0,0,0,0,0,0,0,0
0.0,25.0,0.81534,14.3,0.0,0.0,10.71,67.86,0,0,0,0,0,0,0,0,0,0
32.0,0.0,0.63,3.3,0.0,0.0,4.9,0.0,1,0,0,0,1,0,0,0,0,3
0.0,7.14,0.67056,5.4,0.0,1.0,7.14,25.0,0,0,0,0,0,0,0,0,0,0
3.0,0.2,0.58,0.0,0.0,1.0,1.3,3.0,0,0,0,0,0,0,0,0,0,0
1.79,0.0,1.49606,1.8,0.0,2.0,8.93,53.57,0,0,0,0,0,0,0,0,0,0
34.21,26.32,0.0,5.3,0.0,0.0,5.26,65.79,1,0,0,0,0,0,0,0,0,0
1.6,4.0,0.21,5.0,0.0,2.0,13.3,72.0,0,0,0,0,0,0,0,0,0,0
1.5,3.0,0.25,6.6,0.0,0.0,9.5,76.0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,2.2,0.0,1.0,6.67,80.0,0,0,0,0,0,0,0,0,0,0
26.0,0.0,0.04,0.0,0.0,0.0,8.4,0.0,1,1,0,0,1,0,0,0,0,7
55.5,9.8,0.199898,2.0,0.0,8.0,2.9,69.6,1,1,0,1,0,0,0,0,0,0
0.0,0.0,0.51054,1.8,0.0,0.0,1.22,15.24,0,0,0,0,0,0,0,0,0,0
2.1,15.0,0.8001,0.0,0.0,7.0,0.0,5.8,1,0,0,1,0,0,0,0,0,0
4.14,1.69,0.23876,1.5,0.0,2.0,2.63,6.39,0,0,0,0,0,0,0,0,0,0
0.0,32.14,2.90322,0.0,0.0,0.0,25.0,0.0,1,0,1,0,0,0,0,0,0,3
2.2,1.8,0.03,18.0,0.0,0.0,21.0,40.0,0,0,0,0,0,0,0,0,0,0
10.0,0.0,0.0,0.0,0.0,1.0,0.42,11.25,0,0,0,0,0,0,0,0,0,0
0.1,0.6,0.8,0.1,0.0,0.0,23.5,0.1,0,0,0,0,0,0,0,0,0,0
0.41,0.82,0.71628,0.4,0.0,7.0,2.45,4.9,0,0,0,1,0,0,0,0,0,0
4.58,3.33,0.127,0.0,0.0,0.0,3.33,5.0,0,0,0,0,0,0,0,0,0,0
4.0,0.4,0.03048,2.4,0.0,0.0,3.2,8.0,0,0,0,0,0,0,0,0,0,0
1.65,4.13,1.06934,5.0,0.0,3.0,4.96,15.7,0,0,0,0,0,0,0,0,0,0
1.5,0.2,0.79,0.0,0.0,0.0,1.5,3.3,1,0,0,0,0,0,0,0,0,0
21.0,2.5,0.379999999999999,8.0,0.0,3.0,8.0,77.0,0,0,0,0,1,0,0,0,0,0
5.4,2.9,0.86,1.4,0.0,0.0,7.3,7.1,0,0,0,0,0,0,0,0,0,0
1.5,1.5,0.0100076,3.5,0.0,0.0,12.5,70.0,0,0,0,0,0,0,0,0,0,0
8.24,2.94,0.28448,0.0,0.0,3.0,3.53,11.18,0,0,0,0,0,0,0,0,0,0
49.6,20.5,0.508,0.0,0.0,12.0,12.8,61.2,1,1,0,1,0,0,0,0,0,0
3.45,1.72,0.0,3.4,0.0,0.0,12.07,77.59,0,0,0,0,0,0,0,0,0,0
2.3,0.0,0.05842,2.3,0.0,0.0,2.3,4.6,0,0,0,0,0,0,0,0,0,0
10.71,25.0,1.36144,0.0,0.0,1.0,14.29,21.43,1,0,0,0,0,0,0,0,0,0
1.67,0.0,0.61468,1.7,0.0,0.0,0.83,3.33,0,0,0,0,0,0,0,0,0,0
0.0,7.14,0.17018,0.0,0.0,0.0,18.75,0.0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,14.732,0.0,0.0,4.0,0.0,60.0,1,0,1,1,0,0,0,0,0,7
6.67,0.0,4.064,3.3,0.0,0.0,3.33,13.33,1,0,1,0,0,0,0,0,0,3
1.18,0.0,0.23876,2.4,0.0,0.0,2.35,3.53,0,0,0,0,0,0,0,0,0,0
0.7,0.5,1.6,0.0,0.0,4.0,21.0,1.4,0,0,1,1,0,0,0,0,0,0
53.57,12.5,1.17856,3.6,0.0,0.0,7.14,67.86,1,0,0,0,0,0,0,0,0,0
3.16,1.05,1.33604,1.0,0.0,3.0,9.47,52.63,0,0,0,0,0,0,0,0,0,0
11.2,0.0,0.04064,0.8,0.0,1.0,0.8,13.6,0,0,0,0,0,0,0,0,0,0
1.0,10.0,0.7,0.0,0.0,5.0,6.0,7.0,0,0,0,1,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,4.0,0.0,0.0,6.0,0.0,1,0,0,0,0,0,0,0,0,0
2.5,48.0,3.7,3.2,0.0,0.0,5.1,4.0,1,0,1,0,0,0,0,0,0,0
44.6,0.0,0.608,0.0,0.0,0.0,8.3,0.0,1,1,0,0,1,0,0,0,0,7
3.33,0.0,1.44018,3.3,0.0,0.0,3.33,10.0,0,0,0,0,0,0,0,0,0,0
0.0,8.4,1.2,0.0,0.0,0.0,24.0,0.0,1,0,0,0,0,0,0,0,0,0
